youtube_id,title,publishedAt,channel_name
FMBEqTHQ0sY,Best Economics Games and Interactives,2022-12-17T17:56:26Z,Nevada Department of Education
P3YfuGbfHtw,GoGuardian Teacher Level 1 Best Practices,2022-12-14T17:01:35Z,Nevada Department of Education
gPfr8fGWBnM,Cultivating Collboration with Wakelet,2022-12-14T16:57:26Z,Nevada Department of Education
eOkcN6IhCBw,Pear Deck 101,2022-12-14T16:52:43Z,Nevada Department of Education
U1DIHzHZCF4,MAP Reading Fluency Foundations and Understanding Assessment Data,2022-12-14T16:51:40Z,Nevada Department of Education
k4wryWC6DDA,"Fostering Community, Understanding, and Growth Through Civil Dialogue",2022-12-14T16:50:57Z,Nevada Department of Education
v60oApNNs4Q,Algebra Zero The Missing Step in Math and Algebra Success,2022-12-14T16:45:55Z,Nevada Department of Education
3t4P1zNv2_A,Linking Elementary and Secondary Topics,2022-12-14T16:44:49Z,Nevada Department of Education
7Kdt2-8s0SA,5 in 50 Resourcs for Cryptocurrency Basicss by NGPF,2022-12-14T16:35:25Z,Nevada Department of Education
JNxSOBFaIXs,Behavorial Economics and Consumer Skills by  NGPF,2022-12-14T16:32:24Z,Nevada Department of Education
uVNZXh9hQo0,Creating Desmos,2022-12-14T16:27:27Z,Nevada Department of Education
iQ8y0j28XB8,Foundation for Economic Education's FREE Learning Center Classroom Resources,2022-12-10T20:38:05Z,Nevada Department of Education
civoRBTkJDE,Authentic Vocabulary for 21st Century Learners,2022-12-10T20:36:57Z,Nevada Department of Education
viiGHCB4IAY,Your Cost of Living: Using Budgeting and Data to Teach Inflation’s Impact,2022-12-10T20:32:01Z,Nevada Department of Education
