youtube_id,title,publishedAt,channel_name
HT1UdtMemdg,CT State Advisory Council for Special Education (Membership Committee) - 10/14/22,2022-10-15T02:09:56Z,CT State Department of Education
qv2sKzGP_B8,Reading Leadership Implementation Council - 10/3/22,2022-10-04T01:37:25Z,CT State Department of Education
RUueGuzS4NQ,CT State Advisory Council for Special Education (Full Council) - 9/28/22,2022-09-29T04:16:40Z,CT State Department of Education
fBqu7jy-aX8,Reading Leadership Implementation Council - 9/20/22,2022-09-21T06:29:22Z,CT State Department of Education
vS4yLrBadFQ,Reading Leadership Implementation Council - 8/16/22,2022-08-17T06:42:44Z,CT State Department of Education
cWkPqjpGfJQ,"Attendance & Engagement Community of Practice, May 19, 2022",2022-08-16T13:53:17Z,CT State Department of Education
mPsFFDfb42E,Surrogate Parent Meeting 8-4-2022,2022-08-05T18:17:53Z,CT State Department of Education
lE_8VNQE7CA,Reading Leadership Implementation Council - 7/26/22,2022-07-27T06:36:03Z,CT State Department of Education
vF6-wYZWYXc,Guia para Padres: Evaluaciones Smarter Balanced de Connecticut,2022-07-22T19:13:29Z,CT State Department of Education
1Yvl88MqZH8,Leveraging Multi-Tiered Systems of Support (MTSS) to Enhance Educational Leadership,2022-07-22T18:36:09Z,CT State Department of Education
NofzECDcb2E,Introducing the CT Learning Hub 2.0 – a FREE Resource for All CT Learners,2022-07-21T14:36:45Z,CT State Department of Education
ATdqsQsN2Rs,Connecticut Remote Learning Commission - 7/18/22,2022-07-19T07:34:42Z,CT State Department of Education
IhH3b0U-vdE,"A Parent’s Guide to the CT Smarter Balanced Test, Individual Student Report",2022-07-18T20:04:46Z,CT State Department of Education
iRY8cFJwTbk,How-to Video for RSCO’s New Application Process,2022-07-01T12:50:42Z,CT State Department of Education
haJWu1l0gLU,Summer 2022 PSA,2022-06-23T17:05:43Z,CT State Department of Education
so5wx0HiecU,Summer 2022 PSA (Spanish Subtitles),2022-06-23T17:05:40Z,CT State Department of Education
QXVYNLWTQO8,Connecticut Remote Learning Commission - 6/13/22,2022-06-14T06:42:12Z,CT State Department of Education
E_DGs_c52eQ,Governor's Summer Reading Challenge,2022-06-01T02:50:54Z,CT State Department of Education
YbF0FliqpVY,CT-SEDS IEP Preview Series - Session 11: Progress Reports and Amendments (5/23/22),2022-05-24T13:09:15Z,CT State Department of Education
lLeq_dnq-lI,CT-SEDS IEP Preview Series - Session 10: State Testing (5/16/22),2022-05-17T16:27:55Z,CT State Department of Education
CQfvkhpRfGs,Connecticut Remote Learning Commission - 5/16/22,2022-05-17T06:39:16Z,CT State Department of Education
ip6uJg7BRnk,School Discipline Collaborative Meeting - 3/24/22,2022-05-12T15:02:59Z,CT State Department of Education
ogYro1Q_t1A,Reading Leadership Implementation Council - 5/10/22,2022-05-11T06:37:09Z,CT State Department of Education
nAE7DT1fGTc,CT-SEDS IEP Preview Series - Session 9: Supplementary Aids and Services (5/9/22),2022-05-10T12:47:14Z,CT State Department of Education
